snaptime,disk,file#,name,phyrds,phyblkrd,phywrts,phyblkwrt,singleblkrds,singleblkrdtim,avgiotim,readtim,writetim,miniotim,maxiortm,maxiowtm,rw_ratio,global_name
2024-09-29 07:16:59,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4025,4025,20284099,304959138,4025,49,15,49,3705706,0,2,264,0,SOE
2024-09-29 07:16:59,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3842,3842,3848,5434,3842,63,0,63,93,0,2,5,.71,SOE
2024-09-29 07:16:59,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,9966852,18193262,6218082,8517583,9894853,829064,0,867341,97834959,0,19,44,2.14,SOE
2024-09-29 07:17:59,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,385550,797137,106082,214429,367378,3585,2,3973,10396,0,43,102,3.72,SOE
2024-09-29 07:17:59,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,296144,1620221,281198,468252,162817,3029,4,4663,18665,0,519,2328,3.46,SOE
2024-09-29 07:17:59,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4027,4027,20286665,304972775,4027,49,25,49,3766265,0,2,264,0,SOE
2024-09-29 07:17:59,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3844,3844,3850,5436,3844,63,0,63,93,0,2,5,.71,SOE
2024-09-29 07:17:59,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,10277422,18503829,6353212,8693722,10205422,855433,14,893712,100385606,0,4,128,2.13,SOE
2024-09-29 07:18:59,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,385563,797150,106088,214435,367391,3587,2,3976,10515,0,43,102,3.72,SOE
2024-09-29 07:18:59,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,296151,1620228,281247,468309,162824,3031,4,4664,18953,0,519,2328,3.46,SOE
2024-09-29 07:18:59,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4029,4029,20294763,304995796,4029,49,14,49,3919458,0,2,264,0,SOE
2024-09-29 07:18:59,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3846,3846,3852,5438,3846,63,0,63,95,0,2,5,.71,SOE
2024-09-29 07:18:59,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,10585728,18812133,6538774,8922463,10513727,883919,1,922198,103913228,0,12,55,2.11,SOE
2024-09-29 07:19:59,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,385570,797157,106092,214439,367398,3587,2,3976,10598,0,43,102,3.72,SOE
2024-09-29 07:19:59,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,296154,1620231,281250,468312,162827,3031,4,4664,18988,0,519,2328,3.46,SOE
2024-09-29 07:19:59,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4031,4031,20297821,305012561,4031,49,21,49,3980863,0,2,264,0,SOE
2024-09-29 07:19:59,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3848,3848,3854,5440,3848,63,0,63,95,0,2,5,.71,SOE
2024-09-29 07:19:59,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,10899627,19126029,6681955,9124216,10827628,911148,2,949428,105750831,0,53,53,2.1,SOE
2024-09-29 07:20:59,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,385591,797240,106095,214442,367410,3588,2,3976,10601,0,43,102,3.72,SOE
2024-09-29 07:20:59,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,296157,1620234,281252,468314,162830,3031,4,4664,18988,0,519,2328,3.46,SOE
2024-09-29 07:20:59,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4033,4033,20300808,305029614,4033,49,14,49,4029721,0,2,264,0,SOE
2024-09-29 07:20:59,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3850,3850,3856,5442,3850,63,0,63,96,0,2,5,.71,SOE
2024-09-29 07:20:59,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,11211674,19438075,6827642,9328816,11139672,937822,1,976102,107313847,0,5,91,2.08,SOE
2024-09-29 07:21:59,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,385614,797269,106100,214447,367432,3589,2,3977,10615,0,43,102,3.72,SOE
2024-09-29 07:21:59,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,296164,1620245,281254,468316,162836,3039,4,4673,18988,0,519,2328,3.46,SOE
2024-09-29 07:21:59,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4035,4035,20302697,305046791,4035,49,11,49,4050066,0,2,264,0,SOE
2024-09-29 07:21:59,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3852,3852,3858,5444,3852,63,0,63,96,0,2,5,.71,SOE
2024-09-29 07:21:59,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,11520458,19746858,6966155,9537105,11448461,966237,0,1004520,108386572,0,18,41,2.07,SOE
2024-09-29 07:22:59,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,385622,797277,106105,214452,367440,3589,2,3977,10620,0,43,102,3.72,SOE
2024-09-29 07:22:59,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,296169,1620250,281255,468317,162841,3039,4,4673,18988,0,519,2328,3.46,SOE
2024-09-29 07:22:59,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4036,4036,20304568,305064267,4036,49,9,49,4066131,0,2,264,0,SOE
2024-09-29 07:22:59,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3853,3853,3859,5445,3853,64,0,64,98,0,2,5,.71,SOE
2024-09-29 07:22:59,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,11834092,20060487,7103380,9747479,11762093,993426,1,1031711,109182385,0,18,45,2.06,SOE
2024-09-29 07:23:59,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,385634,797289,106111,214459,367452,3591,2,3979,10688,0,43,102,3.72,SOE
2024-09-29 07:23:59,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,296176,1620257,281257,468319,162848,3039,4,4673,18988,0,519,2328,3.46,SOE
2024-09-29 07:23:59,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4038,4038,20307864,305082479,4038,49,16,49,4114828,0,2,264,0,SOE
2024-09-29 07:23:59,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3855,3855,3861,5447,3855,64,0,64,99,0,2,5,.71,SOE
2024-09-29 07:23:59,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,12151907,20378297,7252647,9957016,12079912,1021372,1,1059659,110937238,0,5,95,2.05,SOE
2024-09-29 07:24:59,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,385740,797410,106116,214464,367555,3596,2,3985,10765,0,43,102,3.72,SOE
2024-09-29 07:24:59,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,296180,1620261,281260,468322,162852,3039,4,4674,19010,0,519,2328,3.46,SOE
2024-09-29 07:24:59,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4040,4040,20310680,305100598,4040,49,12,49,4151543,0,2,264,0,SOE
2024-09-29 07:24:59,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3857,3857,3863,5449,3857,64,0,64,101,0,2,5,.71,SOE
2024-09-29 07:24:59,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,12464634,20691024,7399682,10171624,12392641,1049952,0,1088242,112274123,0,50,88,2.03,SOE
2024-09-29 07:25:59,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,385746,797416,106118,214466,367561,3596,2,3985,10765,0,43,102,3.72,SOE
2024-09-29 07:25:59,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,296183,1620264,281262,468324,162855,3039,4,4674,19010,0,519,2328,3.46,SOE
2024-09-29 07:25:59,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4042,4042,20313216,305119696,4042,49,11,49,4181943,0,2,264,0,SOE
2024-09-29 07:25:59,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3859,3859,3865,5451,3859,64,0,64,107,0,2,5,.71,SOE
2024-09-29 07:25:59,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,12782850,21009239,7543690,10383972,12710856,1077797,1,1116088,113391651,0,4,72,2.02,SOE
2024-09-29 07:26:59,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,385763,797433,106124,214472,367578,3597,2,3985,10826,0,43,102,3.72,SOE
2024-09-29 07:26:59,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,296186,1620267,281264,468326,162858,3039,4,4674,19010,0,519,2328,3.46,SOE
2024-09-29 07:26:59,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4044,4044,20315796,305139105,4044,49,12,49,4211865,0,2,264,0,SOE
2024-09-29 07:26:59,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3861,3861,3867,5453,3861,64,0,64,107,0,2,5,.71,SOE
2024-09-29 07:26:59,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,13101683,21328072,7690574,10593433,13029694,1105525,1,1143817,114585815,0,9,89,2.01,SOE
2024-09-29 07:27:59,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,386151,800087,106135,214483,367896,3625,1,4039,10871,0,43,102,3.73,SOE
2024-09-29 07:27:59,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,296832,1624542,281267,468329,163028,3064,2,4781,19010,0,519,2328,3.47,SOE
2024-09-29 07:27:59,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4046,4046,20319512,305160197,4046,49,11,49,4257645,0,2,264,0,SOE
2024-09-29 07:27:59,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3863,3863,3869,5455,3863,64,0,64,109,0,2,5,.71,SOE
2024-09-29 07:27:59,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,13419725,21646109,7854854,10823369,13347740,1133085,1,1171380,116097808,0,47,56,2,SOE
2024-09-29 07:28:59,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,386157,800093,106233,214618,367902,3625,3,4039,12603,0,43,102,3.73,SOE
2024-09-29 07:28:59,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,296834,1624544,281274,468336,163030,3064,2,4781,19146,0,519,2328,3.47,SOE
2024-09-29 07:28:59,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4048,4048,20322833,305178913,4048,49,14,49,4308190,0,2,264,0,SOE
2024-09-29 07:28:59,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3865,3865,3871,5457,3865,64,0,64,110,0,2,5,.71,SOE
2024-09-29 07:28:59,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,13743516,21969899,8013252,11043473,13671536,1162947,1,1201243,117796820,0,27,69,1.99,SOE
2024-09-29 07:29:59,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,386167,800103,106238,214623,367912,3626,3,4040,12634,0,43,102,3.73,SOE
2024-09-29 07:29:59,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,296841,1624551,281277,468339,163037,3064,2,4781,19149,0,519,2328,3.47,SOE
2024-09-29 07:29:59,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4050,4050,20327340,305198498,4050,49,12,49,4384514,0,2,264,0,SOE
2024-09-29 07:29:59,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3867,3867,3873,5459,3867,64,0,64,112,0,2,5,.71,SOE
2024-09-29 07:29:59,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,14066073,22292455,8183526,11264390,13994095,1191531,11,1229825,120469834,0,1,38,1.98,SOE
2024-09-29 07:30:59,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,386187,800185,106241,214626,367923,3627,3,4041,12645,0,43,102,3.73,SOE
2024-09-29 07:30:59,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,296844,1624554,281279,468341,163040,3064,2,4781,19149,0,519,2328,3.47,SOE
2024-09-29 07:30:59,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4052,4052,20329981,305218177,4052,49,11,49,4413528,0,2,264,0,SOE
2024-09-29 07:30:59,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3869,3869,3875,5461,3869,64,0,64,112,0,2,5,.71,SOE
2024-09-29 07:30:59,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,14389504,22615886,8342562,11489278,14317525,1220307,4,1258604,121767773,0,27,59,1.97,SOE
2024-09-29 07:31:59,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,386224,800222,106251,214636,367960,3631,3,4046,12783,0,43,102,3.73,SOE
2024-09-29 07:31:59,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,296866,1624576,281289,468351,163062,3064,3,4782,19364,0,519,2328,3.47,SOE
2024-09-29 07:31:59,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4054,4054,20332930,305237873,4054,49,10,49,4445961,0,2,264,0,SOE
2024-09-29 07:31:59,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3871,3871,3877,5463,3871,64,0,64,115,0,2,5,.71,SOE
2024-09-29 07:31:59,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,14710670,22937052,8503845,11712634,14638692,1248423,1,1286720,123240189,0,27,72,1.96,SOE
2024-09-29 07:32:59,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,386391,800401,106260,214645,368125,3643,2,4057,12800,0,43,102,3.73,SOE
2024-09-29 07:32:59,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,296994,1625756,281297,468359,163108,3067,2,4797,19400,0,519,2328,3.47,SOE
2024-09-29 07:32:59,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4056,4056,20336002,305256866,4056,49,12,49,4480504,0,2,264,0,SOE
2024-09-29 07:32:59,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3873,3873,3879,5465,3873,64,0,64,116,0,2,5,.71,SOE
2024-09-29 07:32:59,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,15033734,23260113,8660958,11930834,14961760,1275340,0,1313638,124810465,0,27,81,1.95,SOE
2024-09-29 07:33:59,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,386405,800415,106269,214655,368139,3643,3,4058,13051,0,43,102,3.73,SOE
2024-09-29 07:33:59,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,296997,1625759,281396,468458,163111,3067,5,4797,22341,0,519,2328,3.47,SOE
2024-09-29 07:33:59,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4058,4058,20340957,305275973,4058,49,23,49,4587445,0,2,264,0,SOE
2024-09-29 07:33:59,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3875,3875,3881,5467,3875,64,0,64,116,0,2,5,.71,SOE
2024-09-29 07:33:59,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,15353944,23580322,8839433,12152014,15281973,1305007,0,1343305,128153152,0,4,116,1.94,SOE
2024-09-29 07:34:59,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,386416,800429,106273,214660,368149,3643,3,4058,13112,0,43,102,3.73,SOE
2024-09-29 07:34:59,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297004,1625766,281399,468461,163118,3067,5,4797,22355,0,519,2328,3.47,SOE
2024-09-29 07:34:59,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4060,4060,20347348,305295362,4060,52,20,52,4730330,0,3,264,0,SOE
2024-09-29 07:34:59,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3877,3877,3883,5469,3877,67,0,67,118,0,3,5,.71,SOE
2024-09-29 07:34:59,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,15681115,23907492,9024129,12375035,15609146,1333678,3,1371977,131700332,0,6,92,1.93,SOE
2024-09-29 07:35:59,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,386425,800438,106278,214665,368158,3644,3,4058,13195,0,43,102,3.73,SOE
2024-09-29 07:35:59,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297007,1625769,281401,468463,163121,3067,5,4797,22355,0,519,2328,3.47,SOE
2024-09-29 07:35:59,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4062,4062,20352946,305312446,4062,52,25,52,4869986,0,3,264,0,SOE
2024-09-29 07:35:59,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3879,3879,3885,5471,3879,67,0,67,121,0,3,5,.71,SOE
2024-09-29 07:35:59,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,16009348,24235724,9196793,12576330,15937381,1361930,10,1400230,135981179,0,4,56,1.93,SOE
2024-09-29 07:36:59,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,386433,800446,106282,214669,368166,3644,3,4058,13234,0,43,102,3.73,SOE
2024-09-29 07:36:59,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297010,1625772,281403,468465,163124,3067,5,4797,22355,0,519,2328,3.47,SOE
2024-09-29 07:36:59,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4064,4064,20359051,305329370,4064,52,26,52,5028324,0,3,264,0,SOE
2024-09-29 07:36:59,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3881,3881,3887,5473,3881,67,0,67,121,0,3,5,.71,SOE
2024-09-29 07:36:59,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,16335243,24561619,9367908,12771619,16263280,1387560,0,1425859,140498749,0,3,106,1.92,SOE
2024-09-29 07:37:59,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,386462,800475,106297,214686,368195,3651,3,4065,13537,0,43,102,3.73,SOE
2024-09-29 07:37:59,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297016,1625778,281405,468467,163130,3068,5,4797,22355,0,519,2328,3.47,SOE
2024-09-29 07:37:59,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4066,4066,20366811,305350275,4066,52,27,52,5200178,0,3,264,0,SOE
2024-09-29 07:37:59,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3883,3883,3889,5475,3883,67,0,67,121,0,3,5,.71,SOE
2024-09-29 07:37:59,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,16659950,24886322,9551607,12983528,16587994,1412337,0,1450639,144375379,0,2,86,1.92,SOE
2024-09-29 07:38:59,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,386491,800504,106316,214709,368224,3656,3,4070,13781,0,43,102,3.73,SOE
2024-09-29 07:38:59,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297019,1625781,281407,468469,163133,3068,5,4797,22355,0,519,2328,3.47,SOE
2024-09-29 07:38:59,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4068,4068,20379395,305381005,4068,54,21,54,5441944,0,3,264,0,SOE
2024-09-29 07:38:59,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3885,3885,3891,5477,3885,69,0,69,121,0,3,5,.71,SOE
2024-09-29 07:38:59,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,16978549,25204919,9766751,13230019,16906586,1438139,8,1476441,147997277,0,9,83,1.91,SOE
2024-09-29 07:39:59,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,386498,800511,106325,214718,368231,3656,3,4070,14173,0,43,102,3.73,SOE
2024-09-29 07:39:59,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297026,1625788,281409,468471,163140,3068,5,4797,22355,0,519,2328,3.47,SOE
2024-09-29 07:39:59,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4070,4070,20383932,305396903,4070,54,23,54,5566844,0,3,264,0,SOE
2024-09-29 07:39:59,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3887,3887,3893,5479,3887,69,0,69,121,0,3,5,.71,SOE
2024-09-29 07:39:59,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,17299319,25525688,9942707,13429504,17227353,1464187,1,1502490,152501141,0,23,55,1.9,SOE
2024-09-29 07:40:59,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,386518,800590,106330,214723,368241,3656,3,4070,14397,0,43,102,3.73,SOE
2024-09-29 07:40:59,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297029,1625791,281412,468474,163143,3068,5,4797,22373,0,519,2328,3.47,SOE
2024-09-29 07:40:59,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4072,4072,20387956,305411232,4072,54,23,54,5686664,0,3,264,0,SOE
2024-09-29 07:40:59,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3889,3889,3895,5481,3889,69,0,69,121,0,3,5,.71,SOE
2024-09-29 07:40:59,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,17625892,25852259,10095904,13604365,17553927,1488756,1,1527060,156623811,0,11,91,1.9,SOE
2024-09-29 07:42:00,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,386527,800599,106337,214730,368250,3656,4,4071,14589,0,43,102,3.73,SOE
2024-09-29 07:42:00,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297032,1625794,281414,468476,163146,3068,5,4797,22373,0,519,2328,3.47,SOE
2024-09-29 07:42:00,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4074,4074,20394915,305430967,4074,54,22,54,5844038,0,3,264,0,SOE
2024-09-29 07:42:00,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3891,3891,3897,5483,3891,69,0,69,121,0,3,5,.71,SOE
2024-09-29 07:42:00,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,17951974,26178341,10283872,13820117,17880011,1514358,4,1552663,160781505,0,3,52,1.89,SOE
2024-09-29 07:43:00,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,386545,800623,106342,214735,368267,3656,4,4071,14691,0,43,102,3.73,SOE
2024-09-29 07:43:00,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297043,1625809,281417,468479,163156,3068,5,4797,22373,0,519,2328,3.47,SOE
2024-09-29 07:43:00,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4077,4077,20407554,305457588,4077,54,31,54,6193038,0,3,264,0,SOE
2024-09-29 07:43:00,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3894,3894,3900,5486,3894,69,0,69,121,0,3,5,.71,SOE
2024-09-29 07:43:00,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,18282173,26508539,10488018,14048938,18210209,1540109,4,1578415,165260947,0,66,109,1.89,SOE
2024-09-29 07:44:00,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,386556,800634,106345,214738,368278,3657,4,4071,14695,0,43,102,3.73,SOE
2024-09-29 07:44:00,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297046,1625812,281419,468481,163159,3068,5,4797,22374,0,519,2328,3.47,SOE
2024-09-29 07:44:00,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4079,4079,20420962,305484410,4079,54,26,54,6663439,0,3,264,0,SOE
2024-09-29 07:44:00,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3896,3896,3902,5488,3896,69,0,69,121,0,3,5,.71,SOE
2024-09-29 07:44:00,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,18619493,26845856,10687384,14271473,18547538,1565816,10,1604122,169570518,0,4,81,1.88,SOE
2024-09-29 07:45:00,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,386565,800643,106350,214743,368287,3657,4,4071,14751,0,43,102,3.73,SOE
2024-09-29 07:45:00,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297053,1625819,281422,468484,163166,3068,4,4797,22385,0,519,2328,3.47,SOE
2024-09-29 07:45:00,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,4081,4081,20435567,305510956,4081,54,35,54,7153393,0,3,264,0,SOE
2024-09-29 07:45:00,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,3898,3898,3904,5490,3898,69,0,69,122,0,3,5,.71,SOE
2024-09-29 07:45:00,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,18957449,27183806,10886834,14494604,18885492,1590456,13,1628760,173881323,0,5,98,1.88,SOE
2024-09-29 07:46:00,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,386572,800650,106356,214749,368294,3657,4,4071,14789,0,43,102,3.73,SOE
2024-09-29 07:46:00,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,297057,1625823,281425,468487,163170,3068,4,4797,22385,0,519,2328,3.47,SOE
